id,record_group_id,name,description,language,translated_to_en,category,subcategory,created_at,user_id,product,channel,priority,region,duplicate_type
3311,596,एडमिन अधिकार नहीं / 订阅已过期,समस्या एडमिन अधिकार नहीं / 订阅已过期 से संबंधित है,Hindi,Account access denied,Finance,Audit,2026-01-03 21:15:28.412055,21306968,UserPortal,Desktop App,1,Scandinavia,cross_lang
15595,2813,Problème de mise à jour logicielle,Client signale: Problème de mise à jour logicielle,French,Software update issue,Sales,Lead,2026-01-14 21:15:28.541725,3c7402ab,IntegrationBus,Kiosk,3,North Africa,original
10282,1849,Ödeme başarısız hai,Kullanici bildirdi: Ödeme başarısız hai,Turkish,Payment failed,IT,Infrastructure,2025-05-07 21:15:28.481441,ce4beed5,SchedulerX,Web,2,East Europe,codemix
21416,-1,Laptop funktioniert nicht,Kunde meldet: Hardwarefehler,German,different,IT,Network,2025-08-16 21:15:28.591128,e4990ed4,ReportGen,Webhook,5,South Asia,hard_negative
11105,1994,Problema de atualização de software,Problema relacionado a Problema de atualização de software,Portuguese,Software update issue,HR,Payroll,2025-07-24 21:15:28.483386,0762dfcc,TicketMaster,Chat,1,North Africa,abbreviation
336,60,Página de login no carga / Tatizo la kuingia,Cliente reporta: Página de login no carga / Tatizo la kuingia,Spanish,Login issue,Operations,Procurement,2025-07-31 21:15:28.379978,3604c1ef,ReportGen,Tablet,1,South Asia,cross_lang
18665,3372,नीली स्क्रीन त्रुटि,ग्राहक ने रिपोर्ट किया: नीली स्क्रीन त्रुटि,Hindi,Laptop not working,IT,Hardware,2025-11-11 21:15:28.577591,b9f1afbb,NetConnect,Email,5,Iberia,abbreviation
16542,2984,डिवाइस चालू नहीं हो रहा,ग्राहक ने रिपोर्ट किया: डिवाइस चालू नहीं हो रहा,Hindi,Laptop not working,Sales,Forecast,2026-01-27 21:15:28.548603,3c18a8f4,AssetTrack,Call,4,Middle East,original
12120,2170,Máy tính xách tay không hoạt động,Van de lien quan den Máy tính xách tay không hoạt động,Vietnamese,Laptop not working,IT,Network,2025-11-15 21:15:28.498463,5aa1f0de,ComplianceKit,Browser Extension,5,Asia,abbreviation
344,62,OTPが届かない,ユーザー報告: OTPが届かない,Japanese,Login issue,HR,Attendance,2025-12-23 21:15:28.379978,5a52b86f,ReportGen,Browser Extension,4,Europe,noise
7646,1378,Accès au compte reufsé,Client signale: Accès au compte reufsé,French,Account access denied,Finance,Transaction,2025-10-05 21:15:28.455643,e98374e4,AuditLog,Chatbot,2,Balkans,typo
16238,2929,L'application plante / 应用无法启动,Client signale: L'application plante / 应用无法启动,French,App crashing,Operations,Procurement,2026-04-12 21:15:28.548603,e7b54e33,SchedulerX,Browser Extension,1,East Asia,cross_lang
2341,424,硬件故障,用户反馈：硬件故障,Chinese,Hardware malfunction,IT,Cloud,2025-09-26 21:15:28.401800,a27063e9,APIHub,Mobile,3,Southeast Asia,abbreviation
16711,3014,Desempenho lento,Problema relacionado a Desempenho lento,Portuguese,Slow performance,Support,Ticket,2025-08-31 21:15:28.559374,9e177608,BackupNow,In-App,3,North America,paraphrase
6844,1239,خطأ في الشبكة,أبلغ العميل عن: خطأ في الشبكة,Arabic,Network error,Support,Profile,2025-08-17 21:15:28.446792,695690a9,RoleManager,Browser Extension,4,Iberia,abbreviation
6725,1216,Uygluama çöküyor,Uygluama çöküyor ile ilgili sorun,Turkish,App crashing,Operations,Supply Chain,2026-03-20 21:15:28.444793,f8591034,PayFlow,Chatbot,1,Middle East,typo
19878,-1,Yazılım güncelleme sorunu,Ağ hatası ile ilgili sorun,Turkish,different,IT,Network,2025-04-16 21:15:28.591128,9f6ee8c1,APIHub,API,5,Africa,hard_negative
20697,-1,Card reader error,Reported problem: API latency high,English,different,IT,Network,2026-04-08 21:15:28.591128,a4044132,AssetTrack,Browser Extension,5,Europe,hard_negative
6850,1240,Acesso à contan egado,Cliente reportou: Acesso à contan egado,Portuguese,Account access denied,HR,Onboarding,2026-02-22 21:15:28.446792,abab5c35,UserPortal,Mobile,2,South Asia,typo
16018,2893,Aplicativo travando / 致命的な例外,Problema relacionado a Aplicativo travando / 致命的な例外,Portuguese,App crashing,IT,Monitoring,2026-01-09 21:15:28.548603,c7b650ca,AuditLog,Webhook,4,South Asia,cross_lang
16192,2921,Desempenho lento🙂,Cliente reportou: Desempenho lento🙂,Portuguese,Slow performance,Sales,Commission,2026-02-22 21:15:28.548603,b8fbd57f,UserPortal,WhatsApp,2,North Africa,noise
3209,577,DBが同期されていない مشكلة,DBが同期されていない مشكلة に関連する問題,Japanese,Data sync issue,Operations,Quality,2025-08-01 21:15:28.405201,94fe29fb,RoleManager,WhatsApp,1,Southeast Asia,codemix
11858,2127,एप्लीकेशन बंद हो गई / Programu inaanguka,ग्राहक ने रिपोर्ट किया: एप्लीकेशन बंद हो गई / Programu inaanguka,Hindi,App crashing,Operations,Logistics,2025-08-25 21:15:28.483386,41c84646,ChatBot,Email,5,North Africa,cross_lang
7750,1394,Laptop funktioniert nicht...,Kunde meldet: Laptop funktioniert nicht...,German,Laptop not working,Finance,Subscription,2025-12-30 21:15:28.456643,56d2d2f3,AppX,API,5,East Asia,noise
12698,2274,Kinerja lambat / Hiệu suất chậm,Masalah terkait Kinerja lambat / Hiệu suất chậm,Indonesian,Slow performance,Sales,Commission,2026-02-06 21:15:28.504491,41776a74,ComplianceKit,Call,2,South Asia,cross_lang
1123,205,Utendaji wa polepole,Mtumiaji ameripoti: Utendaji wa polepole,Swahili,Slow performance,Finance,Payment,2025-08-27 21:15:28.386781,2e152a15,DataSync,In-App,4,Southeast Asia,original
3299,594,Erro de rede,Problema relacionado a Erro de rede,Portuguese,Network error,HR,Performance,2026-04-07 21:15:28.405201,db19e8b1,IntegrationBus,Email,4,Asia,original
6156,1111,ネットワークエラー hai,ユーザー報告: ネットワークエラー hai,Japanese,Network error,Support,Password,2025-10-13 21:15:28.438340,622bab5b,TicketMaster,Email,1,East Europe,codemix
10717,1927,Social login err,Reported problem: Social login err,English,Login issue,IT,Cloud,2025-05-27 21:15:28.483386,c9b13ee9,APIHub,Web,5,Sub-Saharan Africa,abbreviation
13957,2506,Payment not successful,Issue related to Payment not successful,English,Payment failed,HR,Benefits,2025-09-09 21:15:28.519828,35ca1a48,APIHub,Web,2,Latin America,original
16027,2894,ประสิทธิภาพชา้,ผู้ใช้รายงาน: ประสิทธิภาพชา้,Thai,Slow performance,HR,Exit,2026-02-02 21:15:28.548603,ccbc8d0b,SearchEngine,WhatsApp,2,Iberia,typo
19771,-1,Défaillance matérielle,Client signale: Problème de connexion,French,different,IT,Network,2025-07-10 21:15:28.577591,9c583331,AuthGuard,Web,4,East Asia,hard_negative
10963,1970,Cuenta bloqueada,Problema relacionado con Cuenta bloqueada,Spanish,Login issue,Support,Password,2025-06-30 21:15:28.483386,d8df59de,SearchEngine,IVR,5,Africa,paraphrase
16786,3028,การเข้าถึงบัญชีถูกปฏิเสธ!!!,ปัญหาที่เกี่ยวข้องกับ การเข้าถึงบัญชีถูกปฏิเสธ!!!,Thai,Account access denied,Finance,Payment,2025-08-15 21:15:28.559374,741accd1,BillingPro,Chatbot,2,East Asia,noise
14046,2525,Datasynchronisatieprobleem مشكلة,Gebruiker meldde: Datasynchronisatieprobleem مشكلة,Dutch,Data sync issue,IT,Monitoring,2025-09-30 21:15:28.521663,b8ae555f,SchedulerX,Tablet,2,Oceania,codemix
13052,2342,Ağ hatası!!!,Kullanici bildirdi: Ağ hatası!!!,Turkish,Network error,IT,Software,2025-10-06 21:15:28.507491,4f707c28,PayFlow,Telegram,4,Latin America,noise
18722,3382,노트북이 작동하지 않음...,사용자 보고: 노트북이 작동하지 않음...,Korean,Laptop not working,IT,Hardware,2025-07-13 21:15:28.577591,50af875f,SchedulerX,Webhook,2,West Europe,noise
11450,2054,ปัญหาการอัปเดตซอฟต์แวร์...,ปัญหาที่เกี่ยวข้องกับ ปัญหาการอัปเดตซอฟต์แวร์...,Thai,Software update issue,HR,Benefits,2026-04-09 21:15:28.483386,40bb5330,APIHub,In-App,3,Iberia,noise
693,124,Aplicativo travando / แอปพลิเคชันหยุดทำงาน,Cliente reportou: Aplicativo travando / แอปพลิเคชันหยุดทำงาน,Portuguese,App crashing,Operations,Logistics,2025-10-10 21:15:28.384171,d5eaab9b,SearchEngine,In-App,3,Caribbean,cross_lang
1920,352,ログインの問題 / Lỗi đăng nhập,ユーザー報告: ログインの問題 / Lỗi đăng nhập,Japanese,Login issue,Support,Feedback,2025-07-27 21:15:28.397318,d3e61b59,ComplianceKit,Mobile,3,Scandinavia,cross_lang
3561,640,Password reset not wokring,Reported problem: Password reset not wokring,English,Login issue,Sales,CRM,2026-01-04 21:15:28.414222,65d3f591,APIHub,Browser Extension,2,Middle East,typo
2212,400,無限再起動??,無限再起動?? に関連する問題,Japanese,App crashing,Finance,Fraud,2025-08-10 21:15:28.400318,c2d1a311,AssetTrack,IVR,1,Southeast Asia,noise
8935,1605,การเข้าถึงบัญชีถูกปฏิเสธ,ปัญหาที่เกี่ยวข้องกับ การเข้าถึงบัญชีถูกปฏิเสธ,Thai,Account access denied,Sales,Renewal,2025-07-02 21:15:28.460257,7fb9fac4,InsightDash,IVR,4,Oceania,original
12634,2262,데이터 동기화 문제 hai,사용자 보고: 데이터 동기화 문제 hai,Korean,Data sync issue,Support,Account,2025-07-17 21:15:28.504491,72a9afe7,ReportGen,Browser Extension,2,South Asia,codemix
19372,-1,数据库不同步,与订阅已过期相关的问题,Chinese,different,IT,Network,2025-04-16 21:15:28.577591,8436042d,FormBuilder,API,5,West Europe,hard_negative
14133,2541,Masalah pembaruan perangkat lunak,Pengguna melaporkan: Masalah pembaruan perangkat lunak,Indonesian,Software update issue,Finance,Refund,2025-12-26 21:15:28.521663,9cda4099,TicketMaster,SMS,4,Africa,original
2441,441,Errore di rete مشكلة,Problema relativo a Errore di rete مشكلة,Italian,Network error,HR,Training,2025-07-07 21:15:28.402994,e1f6b91f,NotifyMe,Social Media,5,Europe,codemix
18250,3297,Problème de connexion / 忘记凭据,Client signale: Problème de connexion / 忘记凭据,French,Login issue,Sales,CRM,2025-11-09 21:15:28.575193,50a208b2,RuleEngine,API,3,Scandinavia,cross_lang
594,105,Respuesta demorada / ধীর কার্যক্ষমতা,Problema relacionado con Respuesta demorada / ধীর কার্যক্ষমতা,Spanish,Slow performance,Operations,Vendor,2025-10-27 21:15:28.383163,986d73c0,MonitorX,SMS,2,Africa,cross_lang
3829,690,데이터 동기화문 제,데이터 동기화문 제 관련 문제,Korean,Data sync issue,Support,Escalation,2025-10-23 21:15:28.416223,729b03c7,InsightDash,SMS,5,South Asia,typo
13402,2404,لیپ ٹاپ کام نہیں کر رہا,صارف نے رپورٹ کیا: لیپ ٹاپ کام نہیں کر رہا,Urdu,Laptop not working,Sales,Opportunity,2025-10-08 21:15:28.511541,44aefa07,DataSync,Kiosk,3,Asia,abbreviation
9147,1645,হার্ডওয়্যার ত্রুটি hai,হার্ডওয়্যার ত্রুটি hai সম্পর্কিত সমস্যা,Bengali,Hardware malfunction,Operations,Compliance,2025-12-13 21:15:28.460257,67b45307,CloudVault,WhatsApp,4,Sub-Saharan Africa,codemix
20640,-1,Langsame Leistung,Problem im Zusammenhang mit Netzwerkfehler,German,different,IT,Network,2026-04-10 21:15:28.591128,754eca78,AssetTrack,Call,3,Oceania,hard_negative
4045,726,खाता पहुंच अस्वीकृत,ग्राहक ने रिपोर्ट किया: खाता पहुंच अस्वीकृत,Hindi,Account access denied,Support,Feedback,2026-03-23 21:15:28.418220,31c14873,AuditLog,Social Media,1,Asia,original
1589,296,Error de facturación#,Cliente reporta: Error de facturación#,Spanish,Payment failed,IT,Hardware,2025-10-19 21:15:28.394261,2358bfdb,MonitorX,Tablet,2,Asia,noise
19164,3463,हार्डवेयर खराबी!!!,समस्या हार्डवेयर खराबी!!! से संबंधित है,Hindi,Hardware malfunction,HR,Training,2025-06-11 21:15:28.577591,95402f06,ChatBot,Browser Extension,1,Latin America,noise
7649,1378,IP被封锁 / Acesso à conta negado,与IP被封锁 / Acesso à conta negado相关的问题,Chinese,Account access denied,Operations,Warehouse,2026-01-25 21:15:28.455643,ff0b925c,InsightDash,In-App,2,South Asia,cross_lang
10640,1911,ฮาร์ดแวร์ขัดข้อง hai,ปัญหาที่เกี่ยวข้องกับ ฮาร์ดแวร์ขัดข้อง hai,Thai,Hardware malfunction,HR,Performance,2025-08-12 21:15:28.483386,b75ae43e,AssetTrack,Browser Extension,5,Asia,codemix
8753,1571,Ufikiaji wa akaunti umekataliwa / وصول غير مصرح به,Tatizo linalohusiana na Ufikiaji wa akaunti umekataliwa / وصول غير مصرح به,Swahili,Account access denied,Operations,Returns,2025-09-04 21:15:28.460257,dcf6e513,DataSync,Social Media,3,Africa,cross_lang
19168,3463,Mau funcionmaento do hardware,Problema relacionado a Mau funcionmaento do hardware,Portuguese,Hardware malfunction,Operations,Returns,2025-07-02 21:15:28.577591,e57845e2,FormBuilder,Browser Extension,3,East Europe,typo
1409,261,ল্যাপটপ কাজ করছে না,ল্যাপটপ কাজ করছে না সম্পর্কিত সমস্যা,Bengali,Laptop not working,IT,API,2025-10-09 21:15:28.391514,de4a9fa7,AuthGuard,Browser Extension,3,Central Asia,paraphrase
12606,2257,Problema de sincronização de dados / データ同期の問題,Cliente reportou: Problema de sincronização de dados / データ同期の問題,Portuguese,Data sync issue,Sales,Quote,2026-04-04 21:15:28.503493,c3926682,ChatBot,Browser Extension,2,Central Asia,cross_lang
3158,568,ধীর কার্যক্ষমতা,ব্যবহারকারী রিপোর্ট করেছেন: ধীর কার্যক্ষমতা,Bengali,Slow performance,Support,Profile,2026-03-28 21:15:28.405201,baf06826,BackupNow,Chatbot,5,South Asia,original
9648,1733,Lỗi phần cứng...,Van de lien quan den Lỗi phần cứng...,Vietnamese,Hardware malfunction,Support,Login,2025-09-01 21:15:28.475636,b5a5be4a,NotifyMe,Web,5,Sub-Saharan Africa,noise
3244,583,แล็ปท็อปไม่ทำงาน,ผู้ใช้รายงาน: แล็ปท็อปไม่ทำงาน,Thai,Laptop not working,Sales,Lead,2025-06-07 21:15:28.405201,46a14e10,ComplianceKit,Chat,4,Central Asia,original
4718,849,ネットワークエラー,ネットワークエラー に関連する問題,Japanese,Network error,Support,Access,2026-01-27 21:15:28.426186,07d31e0c,APIHub,Browser Extension,2,North America,original
20491,-1,ادائیگی ناکام ہوگئی,صارف نے رپورٹ کیا: نیٹ ورک خرابی,Urdu,different,IT,Network,2026-02-27 21:15:28.591128,f26cc709,NotifyMe,API,3,Balkans,hard_negative
10723,1927,Two-factor auth failed,Reported problem: Two-factor auth failed,English,Login issue,Sales,Quote,2025-09-07 21:15:28.483386,38297b31,InsightDash,Social Media,4,Africa,paraphrase
15313,2759,Problema de sincronización hai,Problema relacionado con Problema de sincronización hai,Spanish,Data sync issue,Finance,Ledger,2025-08-08 21:15:28.539717,5a836900,BackupNow,Desktop App,3,Scandinavia,codemix
7251,1312,Lỗi đăng nhập,Van de lien quan den Lỗi đăng nhập,Vietnamese,Login issue,HR,Training,2025-11-17 21:15:28.449789,3c4c02b0,SchedulerX,Chatbot,1,Iberia,original
978,179,فشل الدفع,مشكلة مرتبطة بـ فشل الدفع,Arabic,Payment failed,Sales,CRM,2025-05-10 21:15:28.386781,36b138a8,WorkflowAI,In-App,1,Sub-Saharan Africa,original
9468,1703,Laptop werkt niet مشكلة,Gebruiker meldde: Laptop werkt niet مشكلة,Dutch,Laptop not working,Sales,Discount,2025-09-15 21:15:28.473457,259d34c4,AdminPanel,Slack,1,Southeast Asia,codemix
17047,3075,Problema de sincronização de dados / Problème de synchronisation,Cliente reportou: Problema de sincronização de dados / Problème de synchronisation,Portuguese,Data sync issue,IT,Cloud,2025-10-18 21:15:28.563395,42b42d45,SecureLogin,Browser Extension,4,Sub-Saharan Africa,cross_lang
11937,2139,डेटा सिंक समस्या hai,समस्या डेटा सिंक समस्या hai से संबंधित है,Hindi,Data sync issue,IT,Hardware,2025-05-22 21:15:28.483386,f8c48ff5,CloudVault,Webhook,4,Scandinavia,codemix
17703,3196,হার্ডওয়্যার ত্রুটি hai,ব্যবহারকারী রিপোর্ট করেছেন: হার্ডওয়্যার ত্রুটি hai,Bengali,Hardware malfunction,Finance,Tax,2026-02-07 21:15:28.569428,6ef449cf,ReportGen,Chatbot,3,Caribbean,codemix
12844,2300,التبعيات مفقودة,أبلغ العميل عن: التبعيات مفقودة,Arabic,Software update issue,Operations,Warehouse,2026-03-30 21:15:28.505492,58ffe8ca,SchedulerX,Browser Extension,5,Sub-Saharan Africa,original
20151,-1,Mau funcionamento do hardware,Problema relacionado a Erro de rede,Portuguese,different,IT,Network,2026-03-11 21:15:28.591128,0ebfea77,AdminPanel,SMS,2,Scandinavia,hard_negative
17224,3108,Yazılım güncelleme sorunu,Yazılım güncelleme sorunu ile ilgili sorun,Turkish,Software update issue,Finance,Billing,2026-02-16 21:15:28.565404,4c7aa773,RoleManager,Social Media,5,East Asia,paraphrase
9723,1746,ऐप क्रैश हो रहा है hai,ग्राहक ने रिपोर्ट किया: ऐप क्रैश हो रहा है hai,Hindi,App crashing,Support,Access,2025-12-04 21:15:28.476091,e56fe755,NetConnect,Kiosk,1,Americas,codemix
15070,2712,支払いに失敗しました🙂,ユーザー報告: 支払いに失敗しました🙂,Japanese,Payment failed,IT,Infrastructure,2026-02-01 21:15:28.535697,695b4400,ChatBot,SMS,3,Asia,noise
1422,264,سست کارکردگی hai,صارف نے رپورٹ کیا: سست کارکردگی hai,Urdu,Slow performance,IT,Cloud,2026-02-20 21:15:28.391514,e7d528f9,WorkflowAI,API,2,South Asia,codemix
10874,1954,Betaling mislukt hai,Gebruiker meldde: Betaling mislukt hai,Dutch,Payment failed,Operations,Supply Chain,2025-10-15 21:15:28.483386,326e3358,AuditLog,Email,1,Scandinavia,codemix
6629,1199,Pago no exitoso,Cliente reporta: Pago no exitoso,Spanish,Payment failed,Operations,Returns,2025-06-16 21:15:28.443784,b593dbc5,BillingPro,Kiosk,2,Central Asia,abbreviation
3609,649,Akses akun ditolak hai,Pengguna melaporkan: Akses akun ditolak hai,Indonesian,Account access denied,HR,Leave,2025-07-28 21:15:28.414222,9eec49e2,SecureLogin,API,4,East Asia,codemix
15052,2709,Netwerkfout مشكلة,Gebruiker meldde: Netwerkfout مشكلة,Dutch,Network error,HR,Policy,2025-06-25 21:15:28.535697,a3322217,RuleEngine,Browser Extension,4,Africa,codemix
13076,2346,Printer not working / Malfunzionamento hardware,Issue related to Printer not working / Malfunzionamento hardware,English,Hardware malfunction,IT,Network,2025-07-20 21:15:28.507491,00ea5f73,RoleManager,Slack,5,Caribbean,cross_lang
8106,1457,اکاؤنٹ تک راسئی مسترد,صارف نے رپورٹ کیا: اکاؤنٹ تک راسئی مسترد,Urdu,Account access denied,IT,Infrastructure,2025-12-06 21:15:28.460257,52366073,SearchEngine,Teams,5,Caribbean,typo
7259,1313,Laptop tidak berfungsi مشكلة,Masalah terkait Laptop tidak berfungsi مشكلة,Indonesian,Laptop not working,HR,Leave,2026-02-25 21:15:28.450789,50018e0f,FormBuilder,Kiosk,2,Southeast Asia,codemix
2312,419,Performance lente,Probleme lie a Performance lente,French,Slow performance,Finance,Subscription,2025-07-26 21:15:28.401800,e9999cca,DataSync,IVR,5,East Europe,abbreviation
14302,2573,عطل فيا لكمبيوتر المحمول,مشكلة مرتبطة بـ عطل فيا لكمبيوتر المحمول,Arabic,Laptop not working,HR,Attendance,2026-03-02 21:15:28.523675,3fe09be9,InsightDash,WhatsApp,5,Latin America,typo
17535,3164,OTPが届かない مشكلة,OTPが届かない مشكلة に関連する問題,Japanese,Login issue,IT,Hardware,2026-01-23 21:15:28.567415,6225514f,InsightDash,Browser Extension,3,East Asia,codemix
13934,2502,Pago fallido hai,Cliente reporta: Pago fallido hai,Spanish,Payment failed,Support,Feedback,2025-09-18 21:15:28.519828,6e5acc4d,FormBuilder,Social Media,1,North Africa,codemix
579,102,IP被封锁,用户反馈：IP被封锁,Chinese,Account access denied,HR,Training,2025-05-10 21:15:28.383163,dd7b4b81,RoleManager,WhatsApp,3,North America,original
737,134,নেটওয়ার্ক ত্রুটি / ข้อผิดพลาดเครือข่าย,নেটওয়ার্ক ত্রুটি / ข้อผิดพลาดเครือข่าย সম্পর্কিত সমস্যা,Bengali,Network error,Sales,Opportunity,2025-08-08 21:15:28.384171,da26f602,ChatBot,Kiosk,1,Sub-Saharan Africa,cross_lang
6546,1183,Thanh toán thất bại hai,Nguoi dung bao cao: Thanh toán thất bại hai,Vietnamese,Payment failed,HR,Training,2026-01-11 21:15:28.443784,04c4136c,FormBuilder,SMS,5,Oceania,codemix
4596,827,Tarjeta rechazada,Problema relacionado con Tarjeta rechazada,Spanish,Payment failed,Sales,CRM,2025-07-23 21:15:28.423705,b91dcfa2,AdminPanel,WhatsApp,1,Sub-Saharan Africa,original
6604,1193,Problema di sincronizzazione dati,Problema relativo a Problema di sincronizzazione dati,Italian,Data sync issue,Support,Escalation,2025-12-29 21:15:28.443784,d05944d0,FormBuilder,Slack,2,Africa,paraphrase
18044,3257,Problema de sincronização de dados,Problema relacionado a Problema de sincronização de dados,Portuguese,Data sync issue,Support,Password,2025-04-24 21:15:28.573446,f9bd0b91,AuditLog,Desktop App,4,Balkans,abbreviation
15378,2772,خطأ في التعطل,أبلغ العميل عن: خطأ في التعطل,Arabic,App crashing,Support,Notification,2025-11-08 21:15:28.539717,d45a8817,HelpDesk,Social Media,2,Sub-Saharan Africa,noise
4040,726,Accesso all'account negato / Ufikiaji wa akaunti umekataliwa,Cliente segnala: Accesso all'account negato / Ufikiaji wa akaunti umekataliwa,Italian,Account access denied,Sales,Forecast,2025-05-12 21:15:28.418220,3853a454,BillingPro,Social Media,1,Scandinavia,cross_lang
6846,1239,Internet lento,Cliente reporta: Internet lento,Spanish,Network error,Finance,Transaction,2025-11-17 21:15:28.446792,74a496b1,NotifyMe,Browser Extension,2,Middle East,original
829,151,丢包,用户反馈：丢包,Chinese,Network error,HR,Benefits,2025-05-19 21:15:28.385169,55eef51f,UserPortal,Browser Extension,3,Central Asia,abbreviation
4457,800,Máy tính xách tay không hoạt động,Nguoi dung bao cao: Máy tính xách tay không hoạt động,Vietnamese,Laptop not working,HR,Training,2026-04-04 21:15:28.422700,b83b29f0,DataSync,API,2,Caribbean,original
21035,-1,Cuenta marcada,Cliente reporta: WiFi desconectado,Spanish,different,IT,Network,2025-12-16 21:15:28.591128,e64735cd,NetConnect,Email,1,North Africa,hard_negative
18407,3325,Ağ hatası مشكلة,Kullanici bildirdi: Ağ hatası مشكلة,Turkish,Network error,Support,Feedback,2025-12-20 21:15:28.577591,316fd5b8,AppX,Webhook,1,North America,codemix
15980,2886,La aplicacinó se cierra,Cliente reporta: La aplicacinó se cierra,Spanish,App crashing,HR,Payroll,2026-03-17 21:15:28.548603,6a4f8e44,AuditLog,Tablet,4,South Asia,typo
6450,1165,Pagamento fallito,Cliente segnala: Pagamento fallito,Italian,Payment failed,Finance,Tax,2025-04-21 21:15:28.442775,c558f6ab,AuditLog,Mobile,4,Africa,paraphrase
13989,2512,Datensynchronisierungsproblem,Kunde meldet: Datensynchronisierungsproblem,German,Data sync issue,Sales,Pipeline,2025-05-06 21:15:28.519828,2dae2f5c,DataSync,Slack,2,West Europe,abbreviation
15952,2881,결제 실패,결제 실패 관련 문제,Korean,Payment failed,Finance,Tax,2026-03-08 21:15:28.548603,17acab36,MonitorX,Desktop App,5,Caribbean,original
9270,1667,Malipo ymaeshindwa,Mtumiaji ameripoti: Malipo ymaeshindwa,Swahili,Payment failed,HR,Performance,2025-08-15 21:15:28.471536,bc531ec5,APIHub,In-App,5,North Africa,typo
6247,1129,App not responding hai,Issue related to App not responding hai,English,App crashing,Finance,Tax,2025-09-05 21:15:28.440592,72db13ec,SchedulerX,Call,3,Latin America,codemix
18493,3341,Prestaizoni lente,Problema relativo a Prestaizoni lente,Italian,Slow performance,Operations,Procurement,2026-01-28 21:15:28.577591,d95f09e0,DataSync,Desktop App,2,Southeast Asia,typo
1102,202,Masalah sinkronisasi data / डेटा सिंक समस्या,Masalah terkait Masalah sinkronisasi data / डेटा सिंक समस्या,Indonesian,Data sync issue,Sales,Commission,2025-12-15 21:15:28.386781,5768614d,RuleEngine,Webhook,1,Balkans,cross_lang
18615,3363,앱 충돌,사용자 보고: 앱 충돌,Korean,App crashing,Finance,Refund,2025-04-13 21:15:28.577591,3f82d907,UserPortal,API,2,Middle East,abbreviation
12777,2289,账户访问被拒绝...,用户反馈：账户访问被拒绝...,Chinese,Account access denied,IT,Software,2025-10-09 21:15:28.505492,3b8fd105,SchedulerX,Chat,2,Latin America,noise
20131,-1,Pago fallido,Problema relacionado con Suscripción vencida,Spanish,different,IT,Network,2025-12-08 21:15:28.591128,40a62b5a,FlowEngine,Teams,2,Balkans,hard_negative
9702,1742,অ্যাকাউন্ট অ্যাক্সেস অস্বীকৃত,ব্যবহারকারী রিপোর্ট করেছেন: অ্যাকাউন্ট অ্যাক্সেস অস্বীকৃত,Bengali,Account access denied,Support,Access,2025-05-19 21:15:28.476091,84298f87,CloudVault,SMS,4,Sub-Saharan Africa,original
6483,1170,Lỗi cập nhật phần mềm#,Van de lien quan den Lỗi cập nhật phần mềm#,Vietnamese,Software update issue,Operations,Inventory,2026-02-07 21:15:28.442775,ec6a8eae,AdminPanel,Desktop App,2,East Europe,noise
17695,3194,ডেট াসিঙ্ক সমস্যা,ডেট াসিঙ্ক সমস্যা সম্পর্কিত সমস্যা,Bengali,Data sync issue,Sales,Commission,2025-11-02 21:15:28.569428,9ed4fa2f,RoleManager,WhatsApp,4,Africa,typo
16431,2965,트네워크 오류,트네워크 오류 관련 문제,Korean,Network error,HR,Performance,2026-02-20 21:15:28.548603,28a5c612,BillingPro,WhatsApp,4,Southeast Asia,typo
11157,2003,노트북이 작동하지 않음,노트북이 작동하지 않음 관련 문제,Korean,Laptop not working,Operations,Inventory,2025-07-19 21:15:28.483386,09355ed6,RuleEngine,Chatbot,3,Oceania,original
18313,3309,Il laptop non funziona,Cliente segnala: Il laptop non funziona,Italian,Laptop not working,Support,Feedback,2025-06-12 21:15:28.575193,a08b43b5,AuditLog,Social Media,2,Africa,original
3717,670,Lỗi đăng nhập,Van de lien quan den Lỗi đăng nhập,Vietnamese,Login issue,Sales,Contract,2026-01-24 21:15:28.415219,a1610548,UserPortal,Teams,3,South Asia,abbreviation
3468,625,La aplicación se cierra!!!,Problema relacionado con La aplicación se cierra!!!,Spanish,App crashing,Operations,Quality,2025-10-10 21:15:28.413220,8a99a30d,FormBuilder,Tablet,1,Europe,noise
14734,2651,Donanım arızası,Donanım arızası ile ilgili sorun,Turkish,Hardware malfunction,Operations,Procurement,2026-04-10 21:15:28.529668,356be3ff,AppX,Browser Extension,1,Iberia,original
18925,3417,Prestazioni lente,Problema relativo a Prestazioni lente,Italian,Slow performance,Finance,Billing,2026-04-03 21:15:28.577591,b8812a62,TicketMaster,Browser Extension,3,Iberia,abbreviation
13955,2506,Payment fialed,Reported problem: Payment fialed,English,Payment failed,HR,Leave,2025-05-21 21:15:28.519828,7c11d94a,APIHub,In-App,2,Latin America,typo
19885,-1,連絡先が更新されない,アプリが停止 に関連する問題,Japanese,different,IT,Network,2025-11-17 21:15:28.591128,197eed87,TicketMaster,WhatsApp,3,Iberia,hard_negative
13520,2426,결제 실패,결제 실패 관련 문제,Korean,Payment failed,Support,Feedback,2026-03-14 21:15:28.513135,3e2c079d,PayFlow,Kiosk,1,North America,abbreviation
20590,-1,Utendaji wa polepole,Mtumiaji ameripoti: Tatizo la usasishaji wa programu,Swahili,different,IT,Network,2025-08-08 21:15:28.591128,b5c1b411,CloudVault,Slack,5,Southeast Asia,hard_negative
